flight_id,ArrivalTerminal,baggageID,boardGate,checkinTable,DepartureTerminal,flight_arr_actual_date,flight_arr_actual_full,flight_arr_actual_time,flight_arr_actual_UTC,flight_arr_estimated_date,flight_arr_estimated_full,flight_arr_estimated_time,flight_arr_estimated_UTC,flight_arr_scheduled_date,flight_arr_scheduled_full,flight_arr_scheduled_time,flight_arr_scheduled_UTC,flight_dep_actual_date,flight_dep_actual_full,flight_dep_actual_time,flight_dep_actual_UTC,flight_dep_estimated_date,flight_dep_estimated_full,flight_dep_estimated_time,flight_dep_estimated_UTC,flight_dep_scheduled_date,flight_dep_scheduled_full,flight_dep_scheduled_time,flight_dep_scheduled_UTC,flight_map_flag,flightArr,flightCarrier,flightDate,flightDep,flightNumber,flightStatus,flightTDOWN_date,flightTDOWN_full,flightTDOWN_time,flightTDOWN_UTC,flightTKOFF_date,flightTKOFF_full,flightTKOFF_time,flightTKOFF_UTC,lastUpdatedCache,prev_arrivalstation,prev_ata,prev_atd,prev_carrierCode,prev_departurestation,prev_eta,prev_etd,prev_flightnumber,prev_legcode,prev_sta,prev_std,recordLocator,rego,utcFlightArrival,utcFlightDepart
AK1580_2025-03-12_KNO_PEN,""" """,C,,B,""" """,2025-06-01,2025-06-01 18:48:00,6:48 PM,2025-06-01 10:48:00,null,null,null,null,2025-06-01,2025-06-01 18:45:00,6:45 PM,2025-06-01 10:45:00,2025-06-01,2025-06-01 17:01:00,5:01 PM,2025-06-01 10:01:00,null,null,null,null,2025-06-01,2025-06-01 17:00:00,5:00 PM,2025-06-01 10:00:00,False,PEN,AK,2025-06-01,KNO,"""AK 1580 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 11:01:17,KNO,2025-06-01T09:29:00,2025-06-01T08:38:00,AK,PEN,2025-06-01T09:38:00,null,"""1581 ""","""  """,2025-06-01T09:20:00,2025-06-01T08:30:00,null,9M-AQN,2025-06-01 10:45:00,2025-06-01 10:00:00
AK9355_2024-12-25,""" """,,,1-3,""" """,2025-06-01,2025-06-01 15:03:00,3:03 PM,2025-06-01 07:03:00,null,null,null,null,2025-06-01,2025-06-01 15:10:00,3:10 PM,2025-06-01 07:10:00,2025-06-01,2025-06-01 14:08:00,2:08 PM,2025-06-01 06:08:00,null,null,null,null,2025-06-01,2025-06-01 14:15:00,2:15 PM,2025-06-01 06:15:00,False,JHB,AK,2025-06-01,IPH,"""AK 9355 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 07:11:15,IPH,2025-06-01T05:45:00,2025-06-01T04:47:00,AK,JHB,2025-06-01T05:53:00,null,"""9354 ""","""  """,2025-06-01T05:50:00,2025-06-01T04:55:00,null,9M-AQE,2025-06-01 07:10:00,2025-06-01 06:15:00
AK883_2025-01-04,2,7,14,4,1,2025-06-01,2025-06-01 16:50:00,4:50 PM,2025-06-01 08:50:00,null,null,null,null,2025-06-01,2025-06-01 16:35:00,4:35 PM,2025-06-01 08:35:00,2025-06-01,2025-06-01 13:31:00,1:31 PM,2025-06-01 06:31:00,null,null,null,null,2025-06-01,2025-06-01 13:20:00,1:20 PM,2025-06-01 06:20:00,False,KUL,AK,2025-06-01,DMK,"""AK 883  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 09:01:14,DMK,2025-06-01T05:52:00,2025-06-01T03:36:00,AK,KUL,2025-06-01T05:51:00,null,"""882  ""","""  """,2025-06-01T05:50:00,2025-06-01T03:40:00,null,9M-AHX,2025-06-01 08:35:00,2025-06-01 06:20:00
AK4105_2025-03-02_SZB_BKI,1,D,4,,""" """,2025-06-01,2025-06-01 19:25:00,7:25 PM,2025-06-01 11:25:00,null,null,null,null,2025-06-01,2025-06-01 19:35:00,7:35 PM,2025-06-01 11:35:00,2025-06-01,2025-06-01 16:47:00,4:47 PM,2025-06-01 08:47:00,null,null,null,null,2025-06-01,2025-06-01 17:00:00,5:00 PM,2025-06-01 09:00:00,False,BKI,AK,2025-06-01,SZB,"""AK 4105 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 11:31:17,SZB,2025-06-01T08:22:00,2025-06-01T05:46:00,AK,BKI,2025-06-01T08:29:00,null,"""4104 ""","""  """,2025-06-01T08:30:00,2025-06-01T05:55:00,null,9M-RAA,2025-06-01 11:35:00,2025-06-01 09:00:00
AK5131_2024-12-16,2,,A6,D01-D16,1,null,null,null,null,2025-06-02,2025-06-02 04:48:00,4:48 AM,2025-06-01 20:48:00,2025-06-02,2025-06-02 01:10:00,1:10 AM,2025-06-01 17:10:00,2025-06-02,2025-06-02 02:20:00,2:20 AM,2025-06-01 18:20:00,null,null,null,null,2025-06-01,2025-06-01 22:40:00,10:40 PM,2025-06-01 14:40:00,False,KUL,AK,2025-06-01,BKI,"""AK 5131 """,Departed,null,null,null,null,null,null,null,null,2025-06-01 18:31:13,BKI,2025-06-01T17:22:00,2025-06-01T14:42:00,AK,KUL,2025-06-01T17:23:00,2025-06-01T14:30:00,"""5130 ""","""  """,2025-06-01T14:15:00,2025-06-01T11:35:00,null,9M-AGM,2025-06-01 05:10:00,2025-06-01 14:40:00
AK6036_2025-05-20_JHB_KUL,2,2,,17-24,""" """,2025-06-02,2025-06-02 10:25:00,10:25 AM,2025-06-02 02:25:00,null,null,null,null,2025-06-02,2025-06-02 10:45:00,10:45 AM,2025-06-02 02:45:00,2025-06-02,2025-06-02 09:38:00,9:38 AM,2025-06-02 01:38:00,null,null,null,null,2025-06-02,2025-06-02 09:55:00,9:55 AM,2025-06-02 01:55:00,False,KUL,AK,2025-06-02,JHB,"""AK 6036 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 02:41:12,JHB,2025-06-02T01:04:00,2025-06-02T00:14:00,AK,KUL,2025-06-02T01:15:00,null,"""6051 ""","""  """,2025-06-02T01:20:00,2025-06-02T00:25:00,null,9M-AFV,2025-06-02 02:45:00,2025-06-02 01:55:00
AK113_2026-04-15_CAN_KUL,2,4,A937,K,3,2025-06-01,2025-06-01 14:30:00,2:30 PM,2025-06-01 06:30:00,null,null,null,null,2025-06-01,2025-06-01 14:40:00,2:40 PM,2025-06-01 06:40:00,2025-06-01,2025-06-01 10:05:00,10:05 AM,2025-06-01 02:05:00,null,null,null,null,2025-06-01,2025-06-01 10:20:00,10:20 AM,2025-06-01 02:20:00,False,KUL,AK,2025-06-01,CAN,"""AK 113  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 06:51:11,CAN,2025-06-01T01:00:00,2025-05-31T20:51:00,AK,KUL,2025-06-01T01:07:00,null,"""112  ""","""  """,2025-06-01T01:15:00,2025-05-31T21:00:00,null,9M-RAQ,2025-06-01 06:40:00,2025-06-01 02:20:00
AK75_2025-11-19_MLE_KUL,2,10,GA4,,1,2025-06-02,2025-06-02 18:32:00,6:32 PM,2025-06-02 10:32:00,null,null,null,null,2025-06-02,2025-06-02 18:25:00,6:25 PM,2025-06-02 10:25:00,2025-06-02,2025-06-02 10:59:00,10:59 AM,2025-06-02 05:59:00,null,null,null,null,2025-06-02,2025-06-02 10:55:00,10:55 AM,2025-06-02 05:55:00,False,KUL,AK,2025-06-02,MLE,"""AK 75   """,Landed,null,null,null,null,null,null,null,null,2025-06-02 10:41:12,MLE,2025-06-02T05:12:00,2025-06-02T00:54:00,AK,KUL,2025-06-02T05:05:00,null,"""74   ""","""  """,2025-06-02T04:55:00,2025-06-02T00:40:00,null,9M-AJD,2025-06-02 10:25:00,2025-06-02 05:55:00
AK5743_2025-09-29_TWU_KUL,2,2,4,6-9,""" """,2025-06-02,2025-06-02 14:38:00,2:38 PM,2025-06-02 06:38:00,null,null,null,null,2025-06-02,2025-06-02 14:40:00,2:40 PM,2025-06-02 06:40:00,2025-06-02,2025-06-02 11:48:00,11:48 AM,2025-06-02 03:48:00,null,null,null,null,2025-06-02,2025-06-02 11:50:00,11:50 AM,2025-06-02 03:50:00,False,KUL,AK,2025-06-02,TWU,"""AK 5743 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 06:51:11,TWU,2025-06-02T03:05:00,2025-06-02T00:16:00,AK,KUL,2025-06-02T03:04:00,null,"""5742 ""","""  """,2025-06-02T03:15:00,2025-06-02T00:20:00,null,9M-VAC,2025-06-02 06:40:00,2025-06-02 03:50:00
AK5211_2025-05-08_KCH_KUL,2,1,7,,""" """,2025-06-02,2025-06-02 22:58:00,10:58 PM,2025-06-02 14:58:00,null,null,null,null,2025-06-02,2025-06-02 22:50:00,10:50 PM,2025-06-02 14:50:00,2025-06-02,2025-06-02 21:19:00,9:19 PM,2025-06-02 13:19:00,null,null,null,null,2025-06-02,2025-06-02 21:00:00,9:00 PM,2025-06-02 13:00:00,False,KUL,AK,2025-06-02,KCH,"""AK 5211 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 15:21:13,KCH,2025-06-02T12:46:00,2025-06-02T10:49:00,AK,KUL,2025-06-02T12:48:00,null,"""5220 ""","""  """,2025-06-02T12:35:00,2025-06-02T10:45:00,null,9M-AGU,2025-06-02 02:50:00,2025-06-02 13:00:00
AK45_2025-08-15_KUL_CMB,""" """,1,Q9,"""U,V,W,X,Y""",2,2025-06-01,2025-06-01 09:23:00,9:23 AM,2025-06-01 03:53:00,null,null,null,null,2025-06-01,2025-06-01 09:40:00,9:40 AM,2025-06-01 04:10:00,2025-06-01,2025-06-01 08:36:00,8:36 AM,2025-06-01 00:36:00,null,null,null,null,2025-06-01,2025-06-01 08:40:00,8:40 AM,2025-06-01 00:40:00,False,CMB,AK,2025-06-01,KUL,"""AK 45   """,Landed,null,null,null,null,null,null,null,null,2025-06-01 04:11:13,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-AGV,2025-06-01 04:10:00,2025-06-01 00:40:00
AK5193_2025-09-18_SDK_KUL,2,1,C,1-5,""" """,2025-06-02,2025-06-02 12:47:00,12:47 PM,2025-06-02 04:47:00,null,null,null,null,2025-06-02,2025-06-02 12:40:00,12:40 PM,2025-06-02 04:40:00,2025-06-02,2025-06-02 09:48:00,9:48 AM,2025-06-02 01:48:00,null,null,null,null,2025-06-02,2025-06-02 09:50:00,9:50 AM,2025-06-02 01:50:00,False,KUL,AK,2025-06-02,SDK,"""AK 5193 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 04:51:21,SDK,2025-06-02T01:14:00,2025-06-01T22:25:00,AK,KUL,2025-06-02T01:14:00,null,"""5192 ""","""  """,2025-06-02T01:15:00,2025-06-01T22:25:00,null,9M-RAK,2025-06-02 04:40:00,2025-06-02 01:50:00
AK6323_2025-09-30_LGK_KUL,2,1,3,1-9,""" """,2025-06-02,2025-06-02 23:27:00,11:27 PM,2025-06-02 15:27:00,null,null,null,null,2025-06-02,2025-06-02 22:30:00,10:30 PM,2025-06-02 14:30:00,2025-06-02,2025-06-02 22:22:00,10:22 PM,2025-06-02 14:22:00,null,null,null,null,2025-06-02,2025-06-02 21:20:00,9:20 PM,2025-06-02 13:20:00,False,KUL,AK,2025-06-02,LGK,"""AK 6323 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 15:41:17,LGK,2025-06-02T13:48:00,2025-06-02T12:47:00,AK,KUL,2025-06-02T13:49:00,2025-06-02T12:50:00,"""6322 ""","""  """,2025-06-02T12:55:00,2025-06-02T11:50:00,null,9M-RCB,2025-06-02 02:30:00,2025-06-02 13:20:00
AK715_2025-07-09_KUL_SIN,4,1,L18,"""U,V,W,X,Y""",2,2025-06-02,2025-06-02 15:47:00,3:47 PM,2025-06-02 07:47:00,null,null,null,null,2025-06-02,2025-06-02 15:40:00,3:40 PM,2025-06-02 07:40:00,2025-06-02,2025-06-02 14:41:00,2:41 PM,2025-06-02 06:41:00,null,null,null,null,2025-06-02,2025-06-02 14:25:00,2:25 PM,2025-06-02 06:25:00,False,SIN,AK,2025-06-02,KUL,"""AK 715  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 08:51:18,KUL,2025-06-02T06:05:00,2025-06-02T03:35:00,AK,BKI,2025-06-02T06:01:00,null,"""5111 ""","""  """,2025-06-02T06:20:00,2025-06-02T03:45:00,null,9M-AFF,2025-06-02 07:40:00,2025-06-02 06:25:00
AK6044_2025-03-13_KUL_JHB,""" """,,J8,"""S,T""",2,2025-06-01,2025-06-01 17:20:00,5:20 PM,2025-06-01 09:20:00,null,null,null,null,2025-06-01,2025-06-01 17:30:00,5:30 PM,2025-06-01 09:30:00,2025-06-01,2025-06-01 16:27:00,4:27 PM,2025-06-01 08:27:00,null,null,null,null,2025-06-01,2025-06-01 16:40:00,4:40 PM,2025-06-01 08:40:00,False,JHB,AK,2025-06-01,KUL,"""AK 6044 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 09:31:15,KUL,2025-06-01T07:47:00,2025-06-01T06:27:00,AK,LGK,2025-06-01T07:52:00,null,"""6329 ""","""  """,2025-06-01T07:45:00,2025-06-01T06:35:00,null,9M-AQG,2025-06-01 09:30:00,2025-06-01 08:40:00
AK117_2026-01-21_CAN_KUL,2,9,A108,G,1,2025-06-04,2025-06-04 01:28:00,1:28 AM,2025-06-03 17:28:00,null,null,null,null,2025-06-04,2025-06-04 01:40:00,1:40 AM,2025-06-03 17:40:00,2025-06-03,2025-06-03 21:32:00,9:32 PM,2025-06-03 13:32:00,null,null,null,null,2025-06-03,2025-06-03 21:25:00,9:25 PM,2025-06-03 13:25:00,False,KUL,AK,2025-06-03,CAN,"""AK 117  """,Landed,null,null,null,null,null,null,null,null,2025-06-03 17:51:15,CAN,2025-06-03T12:48:00,2025-06-03T08:34:00,AK,KUL,2025-06-03T12:48:00,2025-06-03T08:30:00,"""116  ""","""  """,2025-06-03T12:20:00,2025-06-03T08:10:00,null,9M-VAC,2025-06-03 05:40:00,2025-06-03 13:25:00
AK403_2025-12-20_KUL_PDG,""" """,,L1,"""U,V,W,X,Y""",2,2025-06-02,2025-06-02 08:30:00,8:30 AM,2025-06-02 01:30:00,null,null,null,null,2025-06-02,2025-06-02 07:35:00,7:35 AM,2025-06-02 00:35:00,2025-06-02,2025-06-02 08:17:00,8:17 AM,2025-06-02 00:17:00,null,null,null,null,2025-06-02,2025-06-02 07:25:00,7:25 AM,2025-06-01 23:25:00,False,PDG,AK,2025-06-01,KUL,"""AK 403  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 01:41:12,KUL,2025-06-01T23:38:00,2025-06-01T19:31:00,AK,KMG,2025-06-01T23:25:00,2025-06-01T19:30:00,"""104  ""","""  """,2025-06-01T22:25:00,2025-06-01T18:30:00,null,9M-AGQ,2025-06-02 12:35:00,2025-06-01 23:25:00
AK715_2025-02-13_KUL_SIN,4,5,L4,"""U,V,W,X,Y""",2,2025-06-01,2025-06-01 17:16:00,5:16 PM,2025-06-01 09:16:00,null,null,null,null,2025-06-01,2025-06-01 16:10:00,4:10 PM,2025-06-01 08:10:00,2025-06-01,2025-06-01 15:53:00,3:53 PM,2025-06-01 07:53:00,null,null,null,null,2025-06-01,2025-06-01 14:55:00,2:55 PM,2025-06-01 06:55:00,False,SIN,AK,2025-06-01,KUL,"""AK 715  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 09:21:14,KUL,2025-06-01T04:09:00,2025-06-01T01:27:00,AK,TWU,2025-06-01T04:20:00,null,"""5745 ""","""  """,2025-06-01T04:15:00,2025-06-01T01:30:00,null,9M-AGZ,2025-06-01 08:10:00,2025-06-01 06:55:00
AK6187_2025-03-26_MYY_KCH,""" """,,,12-15,""" """,2025-06-02,2025-06-02 14:56:00,2:56 PM,2025-06-02 06:56:00,null,null,null,null,2025-06-02,2025-06-02 15:00:00,3:00 PM,2025-06-02 07:00:00,2025-06-02,2025-06-02 13:57:00,1:57 PM,2025-06-02 05:57:00,null,null,null,null,2025-06-02,2025-06-02 14:00:00,2:00 PM,2025-06-02 06:00:00,False,KCH,AK,2025-06-02,MYY,"""AK 6187 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 07:11:14,MYY,2025-06-02T05:19:00,2025-06-02T04:12:00,AK,KCH,2025-06-02T05:22:00,null,"""6186 ""","""  """,2025-06-02T05:35:00,2025-06-02T04:30:00,null,9M-AQM,2025-06-02 07:00:00,2025-06-02 06:00:00
AK6437_2025-09-24_KBR_KUL,2,2,8,12-15,""" """,2025-06-02,2025-06-02 10:49:00,10:49 AM,2025-06-02 02:49:00,null,null,null,null,2025-06-02,2025-06-02 10:55:00,10:55 AM,2025-06-02 02:55:00,2025-06-02,2025-06-02 09:42:00,9:42 AM,2025-06-02 01:42:00,null,null,null,null,2025-06-02,2025-06-02 09:55:00,9:55 AM,2025-06-02 01:55:00,False,KUL,AK,2025-06-02,KBR,"""AK 6437 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 02:51:12,KBR,2025-06-02T01:12:00,2025-06-02T00:12:00,AK,KUL,2025-06-02T01:17:00,null,"""6436 ""","""  """,2025-06-02T01:30:00,2025-06-02T00:25:00,null,9M-AGH,2025-06-02 02:55:00,2025-06-02 01:55:00
AK6045_2025-12-18_JHB_KUL,2,3,G2,17-24,""" """,2025-06-03,2025-06-03 19:23:00,7:23 PM,2025-06-03 11:23:00,null,null,null,null,2025-06-03,2025-06-03 18:20:00,6:20 PM,2025-06-03 10:20:00,2025-06-03,2025-06-03 18:32:00,6:32 PM,2025-06-03 10:32:00,null,null,null,null,2025-06-03,2025-06-03 17:30:00,5:30 PM,2025-06-03 09:30:00,False,KUL,AK,2025-06-03,JHB,"""AK 6045 """,Landed,null,null,null,null,null,null,null,null,2025-06-03 11:31:11,JHB,2025-06-03T10:08:00,2025-06-03T09:14:00,AK,KUL,2025-06-03T10:09:00,2025-06-03T08:45:00,"""6044 ""","""  """,2025-06-03T09:00:00,2025-06-03T08:10:00,null,9M-AGS,2025-06-03 10:20:00,2025-06-03 09:30:00
AK6269_2025-08-05_TWU_BKI,1,F,4,6-9,""" """,2025-06-03,2025-06-03 08:31:00,8:31 AM,2025-06-03 00:31:00,null,null,null,null,2025-06-03,2025-06-03 08:40:00,8:40 AM,2025-06-03 00:40:00,2025-06-03,2025-06-03 07:38:00,7:38 AM,2025-06-02 23:38:00,null,null,null,null,2025-06-03,2025-06-03 07:50:00,7:50 AM,2025-06-02 23:50:00,False,BKI,AK,2025-06-02,TWU,"""AK 6269 """,Landed,null,null,null,null,null,null,null,null,2025-06-03 00:41:14,TWU,2025-06-02T23:08:00,2025-06-02T22:17:00,AK,BKI,2025-06-02T23:14:00,null,"""6268 ""","""  """,2025-06-02T23:15:00,2025-06-02T22:25:00,null,9M-AHJ,2025-06-03 12:40:00,2025-06-02 23:50:00
AK374_2025-07-31_KUL_DPS,""" """,3,L6,"""U,V,W,X,Y""",2,2025-06-01,2025-06-01 21:09:00,9:09 PM,2025-06-01 13:09:00,null,null,null,null,2025-06-01,2025-06-01 20:55:00,8:55 PM,2025-06-01 12:55:00,2025-06-01,2025-06-01 17:59:00,5:59 PM,2025-06-01 09:59:00,null,null,null,null,2025-06-01,2025-06-01 17:50:00,5:50 PM,2025-06-01 09:50:00,False,DPS,AK,2025-06-01,KUL,"""AK 374  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 13:41:15,KUL,2025-06-01T09:21:00,2025-06-01T07:47:00,AK,PQC,2025-06-01T09:32:00,2025-06-01T07:41:00,"""546  ""","""  """,2025-06-01T09:00:00,2025-06-01T07:10:00,null,9M-AJJ,2025-06-01 12:55:00,2025-06-01 09:50:00
AK520_2026-03-11_KUL_SGN,2,,L4,"""U,V,W,X,Y""",2,2025-06-03,2025-06-03 08:31:00,8:31 AM,2025-06-03 01:31:00,null,null,null,null,2025-06-03,2025-06-03 08:55:00,8:55 AM,2025-06-03 01:55:00,2025-06-03,2025-06-03 07:40:00,7:40 AM,2025-06-02 23:40:00,null,null,null,null,2025-06-03,2025-06-03 07:50:00,7:50 AM,2025-06-02 23:50:00,False,SGN,AK,2025-06-02,KUL,"""AK 520  """,Landed,null,null,null,null,null,null,null,null,2025-06-03 03:41:24,KUL,2025-06-02T23:02:00,2025-06-02T18:51:00,AK,CCJ,2025-06-02T23:10:00,2025-06-02T18:45:00,"""32   ""","""  """,2025-06-02T23:00:00,2025-06-02T18:40:00,null,9M-AFD,2025-06-03 01:55:00,2025-06-02 23:50:00
AK607_2026-01-27_PER_KUL,2,7,55,,1,2025-06-04,2025-06-04 02:27:00,2:27 AM,2025-06-03 18:27:00,null,null,null,null,2025-06-04,2025-06-04 02:15:00,2:15 AM,2025-06-03 18:15:00,2025-06-03,2025-06-03 20:59:00,8:59 PM,2025-06-03 12:59:00,null,null,null,null,2025-06-03,2025-06-03 20:40:00,8:40 PM,2025-06-03 12:40:00,False,KUL,AK,2025-06-03,PER,"""AK 607  """,Landed,null,null,null,null,null,null,null,null,2025-06-03 18:41:11,PER,2025-06-03T12:03:00,2025-06-03T06:26:00,AK,KUL,2025-06-03T11:48:00,null,"""606  ""","""  """,2025-06-03T11:55:00,2025-06-03T06:15:00,null,9M-VAD,2025-06-03 06:15:00,2025-06-03 12:40:00
AK387_2025-12-22_CGK_KUL,2,10,F1,91-98,2,2025-06-02,2025-06-02 23:19:00,11:19 PM,2025-06-02 15:19:00,null,null,null,null,2025-06-02,2025-06-02 22:50:00,10:50 PM,2025-06-02 14:50:00,2025-06-02,2025-06-02 20:10:00,8:10 PM,2025-06-02 13:10:00,null,null,null,null,2025-06-02,2025-06-02 19:25:00,7:25 PM,2025-06-02 12:25:00,False,KUL,AK,2025-06-02,CGK,"""AK 387  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 15:31:16,CGK,2025-06-02T12:33:00,2025-06-02T10:21:00,AK,KUL,2025-06-02T12:36:00,2025-06-02T10:15:00,"""386  ""","""  """,2025-06-02T11:20:00,2025-06-02T09:10:00,null,9M-DAG,2025-06-02 02:50:00,2025-06-02 12:25:00
AK116_2026-01-30_KUL_CAN,3,70,L7,"""U,V,W,X,Y""",2,2025-06-05,2025-06-05 21:01:00,9:01 PM,2025-06-05 13:01:00,null,null,null,null,2025-06-05,2025-06-05 20:20:00,8:20 PM,2025-06-05 12:20:00,2025-06-05,2025-06-05 16:50:00,4:50 PM,2025-06-05 08:50:00,null,null,null,null,2025-06-05,2025-06-05 16:10:00,4:10 PM,2025-06-05 08:10:00,False,CAN,AK,2025-06-05,KUL,"""AK 116  """,Landed,null,null,null,null,null,null,null,null,2025-06-05 13:51:14,KUL,2025-06-05T08:04:00,2025-06-05T05:10:00,AK,DPS,2025-06-05T08:21:00,null,"""365  ""","""  """,2025-06-05T08:10:00,2025-06-05T05:05:00,null,9M-VAE,2025-06-05 12:20:00,2025-06-05 08:10:00
AK6304_2025-11-21_KUL_LGK,""" """,2,K12,"""S,T""",2,2025-06-01,2025-06-01 13:00:00,1:00 PM,2025-06-01 05:00:00,null,null,null,null,2025-06-01,2025-06-01 13:05:00,1:05 PM,2025-06-01 05:05:00,2025-06-01,2025-06-01 11:58:00,11:58 AM,2025-06-01 03:58:00,null,null,null,null,2025-06-01,2025-06-01 12:00:00,12:00 PM,2025-06-01 04:00:00,False,LGK,AK,2025-06-01,KUL,"""AK 6304 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 09:51:24,KUL,2025-06-01T02:50:00,2025-06-01T01:55:00,AK,SIN,2025-06-01T03:06:00,null,"""704  ""","""  """,2025-06-01T03:10:00,2025-06-01T02:05:00,null,9M-VAH,2025-06-01 05:05:00,2025-06-01 04:00:00
AK375_2025-08-11_DPS_KUL,2,9,6C,E,I,2025-06-02,2025-06-02 01:23:00,1:23 AM,2025-06-01 17:23:00,null,null,null,null,2025-06-02,2025-06-02 00:30:00,12:30 AM,2025-06-01 16:30:00,2025-06-01,2025-06-01 22:15:00,10:15 PM,2025-06-01 14:15:00,null,null,null,null,2025-06-01,2025-06-01 21:25:00,9:25 PM,2025-06-01 13:25:00,False,KUL,AK,2025-06-01,DPS,"""AK 375  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 17:31:09,DPS,2025-06-01T13:39:00,2025-06-01T10:45:00,AK,KUL,2025-06-01T13:39:00,2025-06-01T10:30:00,"""374  ""","""  """,2025-06-01T12:55:00,2025-06-01T09:50:00,null,9M-RAI,2025-06-01 04:30:00,2025-06-01 13:25:00
AK6447_2025-02-03_KBR_KUL,2,2,7,12-15,""" """,2025-06-01,2025-06-01 18:20:00,6:20 PM,2025-06-01 10:20:00,null,null,null,null,2025-06-01,2025-06-01 18:15:00,6:15 PM,2025-06-01 10:15:00,2025-06-01,2025-06-01 17:10:00,5:10 PM,2025-06-01 09:10:00,null,null,null,null,2025-06-01,2025-06-01 17:10:00,5:10 PM,2025-06-01 09:10:00,False,KUL,AK,2025-06-01,KBR,"""AK 6447 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 11:01:15,KBR,2025-06-01T08:43:00,2025-06-01T07:30:00,AK,KUL,2025-06-01T08:37:00,null,"""6446 ""","""  """,2025-06-01T08:45:00,2025-06-01T07:40:00,null,9M-AFF,2025-06-01 10:15:00,2025-06-01 09:10:00
AK5743_2026-03-03_TWU_KUL,2,2,4,6-9,""" """,2025-06-05,2025-06-05 16:17:00,4:17 PM,2025-06-05 08:17:00,null,null,null,null,2025-06-05,2025-06-05 14:10:00,2:10 PM,2025-06-05 06:10:00,2025-06-05,2025-06-05 13:25:00,1:25 PM,2025-06-05 05:25:00,null,null,null,null,2025-06-05,2025-06-05 11:20:00,11:20 AM,2025-06-05 03:20:00,False,KUL,AK,2025-06-05,TWU,"""AK 5743 """,Landed,null,null,null,null,null,null,null,null,2025-06-05 08:51:24,KUL,2025-06-05T00:32:00,2025-06-04T23:48:00,AK,KUL,2025-06-05T02:54:00,null,"""5742 ""","""R """,2025-06-05T02:55:00,2025-06-05T00:00:00,null,9M-AGM,2025-06-05 06:10:00,2025-06-05 03:20:00
AK1781_2025-11-19_KCH_PNK,""" """,,9,"""C,D""",""" """,2025-06-01,2025-06-01 08:43:00,8:43 AM,2025-06-01 01:43:00,null,null,null,null,2025-06-01,2025-06-01 08:50:00,8:50 AM,2025-06-01 01:50:00,2025-06-01,2025-06-01 09:04:00,9:04 AM,2025-06-01 01:04:00,null,null,null,null,2025-06-01,2025-06-01 09:05:00,9:05 AM,2025-06-01 01:05:00,False,PNK,AK,2025-06-01,KCH,"""AK 1781 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 02:11:16,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-AGM,2025-06-01 01:50:00,2025-06-01 01:05:00
AK279_2025-11-29_BWN_KUL,2,6,7,ROW D,""" """,2025-06-01,2025-06-01 20:26:00,8:26 PM,2025-06-01 12:26:00,null,null,null,null,2025-06-01,2025-06-01 18:55:00,6:55 PM,2025-06-01 10:55:00,2025-06-01,2025-06-01 17:52:00,5:52 PM,2025-06-01 09:52:00,null,null,null,null,2025-06-01,2025-06-01 16:30:00,4:30 PM,2025-06-01 08:30:00,False,KUL,AK,2025-06-01,BWN,"""AK 279  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 12:41:13,BWN,2025-06-01T09:20:00,2025-06-01T06:53:00,AK,KUL,2025-06-01T09:19:00,2025-06-01T06:35:00,"""278  ""","""  """,2025-06-01T08:05:00,2025-06-01T05:45:00,null,9M-AGP,2025-06-01 10:55:00,2025-06-01 08:30:00
