flight_id,aircraftAge,aircraftType,airlineCode,airlineName,airlinePhone,arrivalAirportHelpline,arrivalDeviation,boardingStatus,delay,departureAirportHelpline,departureDeviation,destAirport,distance,duration,durationStr,flightNumber,flightUniqueId,isArrivalDelayed,isDepartureDelayed,nextDayCount,onTimeAccuracy,originAirport,providerStatus,status,statusMap,technicalStop,terminalInfo,timings
84_2025-06-02_KNO_JED,,A339,JT,Lion Airlines,'+62 21 63798000,'+966 920011233,"{""deviatedTime"":{""S"":""19:31""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""59m Early""},""deviationTime"":{""N"":""1748881860000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,'+62 61 88880300,"{""deviatedTime"":{""S"":""15:46""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""6m Delay""},""deviationTime"":{""N"":""1748853960000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""JED""},""cityName"":{""S"":""Jeddah""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""SA""},""latitude"":{""N"":""21.50555""},""name"":{""S"":""King Abdulaziz Intl""},""timeZone"":{""S"":""Asia/Riyadh""},""countryName"":{""S"":""Saudi Arabia""},""longitude"":{""N"":""39.206661""}}",6716,31800000,8h 50m,84,JT84KNOJED02062025,,,0,100.00%,"{""code"":{""S"":""KNO""},""cityName"":{""S"":""Kuala Namu""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""3.635369""},""name"":{""S"":""Kuala Namu International Airport""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""98.879016""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""A,C""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""HAJJ""}}","{""scheduledArrivalDate"":{""S"":""Sat, 02 Jun""},""scheduledArrTime"":{""N"":""1748885400000""},""actualArrTime"":{""N"":""1748881860000""},""scheduledDepartureDate"":{""S"":""Sat, 02 Jun""},""actualDepTime"":{""N"":""1748853960000""},""scheduledDepTime"":{""N"":""1748853600000""},""estimatedDepTime"":{""N"":""1748853600000""},""scheduledDepartureTime"":{""S"":""15:40""},""scheduledArrivalTime"":{""S"":""20:30""},""estimatedArrTime"":{""N"":""1748881980000""}}"
205_2025-06-01_KNO_CGK,,B39M,JT,Lion Airlines,'+62 21 63798000,'+62 21 5505179,"{""deviatedTime"":{""S"":""09:23""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""58m Delay""},""deviationTime"":{""N"":""1748830980000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Arrived""}}",,,'+62 61 88880300,"{""deviatedTime"":{""S"":""07:21""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""1h 21m Delay""},""deviationTime"":{""N"":""1748823660000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""CGK""},""cityName"":{""S"":""Jakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-6.1251602""},""name"":{""S"":""Soekarno Hatta Intl""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""106.65777""}}",1392,8700000,2h 25m,205,JT205KNOCGK01062025,,,0,93.33%,"{""code"":{""S"":""KNO""},""cityName"":{""S"":""Kuala Namu""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""3.635369""},""name"":{""S"":""Kuala Namu International Airport""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""98.879016""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""D""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1A""}}","{""scheduledArrivalDate"":{""S"":""Sat, 02 Jun""},""scheduledArrTime"":{""N"":""1748827500000""},""actualArrTime"":{""N"":""1748830980000""},""scheduledDepartureDate"":{""S"":""Sat, 02 Jun""},""actualDepTime"":{""N"":""1748823660000""},""scheduledDepTime"":{""N"":""1748818800000""},""estimatedDepTime"":{""N"":""1748818800000""},""scheduledDepartureTime"":{""S"":""06:00""},""scheduledArrivalTime"":{""S"":""08:25""},""estimatedArrTime"":{""N"":""1748830800000""}}"
983_2025-06-04_PKU_SUB,,B739,JT,Lion Airlines,'+62 8041778899,'+62 31 2986200,"{""deviatedTime"":{""S"":""14:30""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""20m Early""},""deviationTime"":{""N"":""1749022200000""},""deviatedDate"":{""S"":""Sat, 4 Apr""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,'+62 761 674694,"{""deviatedTime"":{""S"":""12:23""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""13m Delay""},""deviationTime"":{""N"":""1749014580000""},""deviatedDate"":{""S"":""Sat, 4 Apr""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",1539,9600000,2h 40m,983,JT983PKUSUB04062025,,,0,56.67%,"{""code"":{""S"":""PKU""},""cityName"":{""S"":""Pekanbaru""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""0.46416""},""name"":{""S"":""Simpang Tiga""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""101.43827""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""""},""departureGate"":{""S"":""""},""baggage"":{""S"":""B2""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Sat, 4 Apr""},""scheduledArrTime"":{""N"":""1749023400000""},""actualArrTime"":{""N"":""1749022200000""},""scheduledDepartureDate"":{""S"":""Sat, 4 Apr""},""actualDepTime"":{""N"":""1749014580000""},""scheduledDepTime"":{""N"":""1749013800000""},""estimatedDepTime"":{""N"":""1749013800000""},""scheduledDepartureTime"":{""S"":""12:10""},""scheduledArrivalTime"":{""S"":""14:50""},""inGateTime"":{""N"":""1749023040000""},""estimatedArrTime"":{""N"":""1749022680000""}}"
1948_2025-06-04_UPG_MKQ,,B738,JT,Lion Airlines,'+62 21 63798000,,"{""deviatedTime"":{""S"":""06:51""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""9m Early""},""deviationTime"":{""N"":""1749073860000""},""deviatedDate"":{""S"":""Tue, 05 Jun""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,'+62 411 550123,"{""deviatedTime"":{""S"":""02:41""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""16m Delay""},""deviationTime"":{""N"":""1749062460000""},""deviatedDate"":{""S"":""Tue, 05 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""MKQ""},""cityName"":{""S"":""Merauke""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-8.5165997""},""name"":{""S"":""Mopah""},""timeZone"":{""S"":""Asia/Jayapura""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""140.4166""}}",2334,12900000,3h 35m,1948,JT1948UPGMKQ04062025,,,0,80.00%,"{""code"":{""S"":""UPG""},""cityName"":{""S"":""Ujung Pandang""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-5.077019""},""name"":{""S"":""Sultan Hasanuddin International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.547738""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""D""},""checkinCounter"":{""S"":""D9-D12""},""departureGate"":{""S"":""10""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""MAIN""}}","{""scheduledArrivalDate"":{""S"":""Tue, 05 Jun""},""scheduledArrTime"":{""N"":""1749074400000""},""actualArrTime"":{""N"":""1749073860000""},""scheduledDepartureDate"":{""S"":""Tue, 05 Jun""},""actualDepTime"":{""N"":""1749062460000""},""scheduledDepTime"":{""N"":""1749061500000""},""estimatedDepTime"":{""N"":""1749061500000""},""scheduledDepartureTime"":{""S"":""02:25""},""scheduledArrivalTime"":{""S"":""07:00""},""estimatedArrTime"":{""N"":""1749074212000""}}"
1994_2025-06-01,,,JT,Lion Airlines,'+62 8041778899,,,,0,,,"{""code"":{""S"":""KDI""},""cityName"":{""S"":""Kendari""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-4.0665998""},""name"":{""S"":""Wolter Monginsidi""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""122.4166""}}",,9300000,,1994,JT1994CGKKDI01062025,true,true,,,"{""code"":{""S"":""UPG""},""cityName"":{""S"":""Ujung Pandang""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-5.077019""},""name"":{""S"":""Sultan Hasanuddin International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.547738""}}",arrival,S,,,"{""departureTerminal"":{""S"":""D""},""departureGate"":{""S"":""5""},""baggage"":{""S"":""""},""arrivalGate"":{""NULL"":true},""arrivalTerminal"":{""S"":""MAIN""}}","{""initialScheduledDepTime"":{""NULL"":true},""scheduledArrTime"":{""N"":""1748760900000""},""actualArrTime"":{""N"":""1748761620000""},""actualDepTime"":{""N"":""1748758800000""},""scheduledDepTime"":{""N"":""1748757000000""},""estimatedDepTime"":{""NULL"":true},""estimatedArrTime"":{""N"":""1748761440000""}}"
989_2025-06-03_BTH_KNO,,B738,JT,Lion Airlines,'+62 21 63798000,'+62 61 88880300,"{""deviatedTime"":{""S"":""20:19""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""16m Early""},""deviationTime"":{""N"":""1748956740000""},""deviatedDate"":{""S"":""Sun, 03 Jun""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""KNO""},""cityName"":{""S"":""Kuala Namu""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""3.635369""},""name"":{""S"":""Kuala Namu International Airport""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""98.879016""}}",661,5100000,1h 25m,989,JT989BTHKNO03062025,,,0,40.00%,"{""code"":{""S"":""BTH""},""cityName"":{""S"":""Batam Centre""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""1.1247311554469""},""name"":{""S"":""Hang Nadim""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""104.111685682373""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""MAIN""},""checkinCounter"":{""S"":""2-13""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Sun, 03 Jun""},""scheduledArrTime"":{""N"":""1748957700000""},""actualArrTime"":{""N"":""1748956740000""},""scheduledDepartureDate"":{""S"":""Sun, 03 Jun""},""actualDepTime"":{""N"":""1748952600000""},""scheduledDepTime"":{""N"":""1748952600000""},""estimatedDepTime"":{""N"":""1748952600000""},""scheduledDepartureTime"":{""S"":""19:10""},""scheduledArrivalTime"":{""S"":""20:35""},""estimatedArrTime"":{""N"":""1748956740000""}}"
675_2025-06-01,,,JT,Lion Airlines,'+62 8041778899,,,,0,,,"{""code"":{""S"":""UPG""},""cityName"":{""S"":""Ujung Pandang""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-5.077019""},""name"":{""S"":""Sultan Hasanuddin International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.547738""}}",,3180000,,675,JT675BPNUPG01062025,false,false,,,"{""code"":{""S"":""BPN""},""cityName"":{""S"":""Balikpapan""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-1.26738""},""name"":{""S"":""Sepingan""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""116.89272""}}",arrival,S,,,"{""departureTerminal"":{""S"":""D""},""departureGate"":{""S"":""G11""},""baggage"":{""S"":""3""},""arrivalGate"":{""NULL"":true},""arrivalTerminal"":{""S"":""D""}}","{""initialScheduledDepTime"":{""NULL"":true},""scheduledArrTime"":{""N"":""1748778300000""},""actualArrTime"":{""N"":""1748776920000""},""actualDepTime"":{""N"":""1748773740000""},""scheduledDepTime"":{""N"":""1748773500000""},""estimatedDepTime"":{""NULL"":true},""estimatedArrTime"":{""N"":""1748776920000""}}"
749_2025-06-07_SUB_BDJ,,B738,JT,Lion Airlines,'+62 8041778899,,"{""deviatedTime"":{""S"":""18:43""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""33m Delay""},""deviationTime"":{""N"":""1749292980000""},""deviatedDate"":{""S"":""Mon, 9 Mar""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Scheduled""}}",,,'+62 31 2986200,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}","{""code"":{""S"":""BDJ""},""cityName"":{""S"":""Banjarmasin""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-3.44244""},""name"":{""S"":""Sjamsudin Noor""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""114.75388""}}",488,4200000,1h 10m,749,JT749SUBBDJ07062025,,,0,100.00%,"{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",schedule,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""67-76""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Mon, 9 Mar""},""scheduledArrTime"":{""N"":""1749291000000""},""scheduledDepartureDate"":{""S"":""Mon, 9 Mar""},""scheduledDepTime"":{""N"":""1749286800000""},""estimatedDepTime"":{""N"":""1749286800000""},""scheduledDepartureTime"":{""S"":""16:00""},""scheduledArrivalTime"":{""S"":""18:10""},""estimatedArrTime"":{""N"":""1749292980000""}}"
985_2025-06-06_UPG_CGK,,B739,JT,lion airlines,'+62 21 63798000,'+62 21 5505179,"{""deviatedTime"":{""S"":""15:09""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""29m Delay""},""deviationTime"":{""N"":""1749197340000""},""deviatedDate"":{""S"":""Wed, 06 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Arrived""}}",,,'+62 411 550123,"{""deviatedTime"":{""S"":""14:13""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""48m Delay""},""deviationTime"":{""N"":""1749190380000""},""deviatedDate"":{""S"":""Wed, 06 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""CGK""},""cityName"":{""S"":""Jakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-6.1251602""},""name"":{""S"":""Soekarno Hatta Intl""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""106.65777""}}",1434,8100000,2h 15m,985,JT985UPGCGK06062025,,,0,16.67%,"{""code"":{""S"":""UPG""},""cityName"":{""S"":""Ujung Pandang""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-5.077019""},""name"":{""S"":""Sultan Hasanuddin International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.547738""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""D""},""checkinCounter"":{""S"":""D9-D13""},""departureGate"":{""S"":""10""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1B""}}","{""scheduledArrivalDate"":{""S"":""Wed, 06 Jun""},""scheduledArrTime"":{""N"":""1749195600000""},""actualArrTime"":{""N"":""1749197340000""},""scheduledDepartureDate"":{""S"":""Wed, 06 Jun""},""actualDepTime"":{""N"":""1749190380000""},""scheduledDepTime"":{""N"":""1749187500000""},""estimatedDepTime"":{""N"":""1749189960000""},""scheduledDepartureTime"":{""S"":""13:25""},""scheduledArrivalTime"":{""S"":""14:40""},""estimatedArrTime"":{""N"":""1749197340000""}}"
656_2025-06-02_CGK_LOP,,B739,JT,Lion Airlines,'+62 21 63798000,'+62 370 6157000,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,'+62 21 5505179,"{""deviatedTime"":{""S"":""07:23""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""23m Delay""},""deviationTime"":{""N"":""1748823780000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""LOP""},""cityName"":{""S"":""Praya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-8.761611""},""name"":{""S"":""Lombok International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""116.273838""}}",1099,6900000,1h 55m,656,JT656CGKLOP02062025,,,0,66.67%,"{""code"":{""S"":""CGK""},""cityName"":{""S"":""Jakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-6.1251602""},""name"":{""S"":""Soekarno Hatta Intl""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""106.65777""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1A""},""checkinCounter"":{""S"":""A11-A23""},""departureGate"":{""S"":""""},""baggage"":{""S"":""2""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Sat, 02 Jun""},""scheduledArrTime"":{""N"":""1748829300000""},""actualArrTime"":{""N"":""1748829300000""},""scheduledDepartureDate"":{""S"":""Sat, 02 Jun""},""actualDepTime"":{""N"":""1748823780000""},""scheduledDepTime"":{""N"":""1748822400000""},""estimatedDepTime"":{""N"":""1748822400000""},""scheduledDepartureTime"":{""S"":""07:00""},""scheduledArrivalTime"":{""S"":""09:55""},""estimatedArrTime"":{""N"":""1748829540000""}}"
880_2025-06-10_UPG_AMQ,,B738,JT,Lion Airlines,'+62 8041778899,,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}",,,'+62 411 550123,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}","{""code"":{""S"":""AMQ""},""cityName"":{""S"":""Ambon""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-3.69469168161893""},""name"":{""S"":""Pattimura""},""timeZone"":{""S"":""Asia/Jayapura""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""128.09878284668""}}",956,6300000,1h 45m,880,JT880UPGAMQ10062025,,,0,86.67%,"{""code"":{""S"":""UPG""},""cityName"":{""S"":""Ujung Pandang""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-5.077019""},""name"":{""S"":""Sultan Hasanuddin International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.547738""}}",schedule,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""D""},""checkinCounter"":{""S"":""D9-D16""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledDepartureTime"":{""S"":""06:15""},""scheduledArrivalDate"":{""S"":""Mon, 2 Mar""},""scheduledArrTime"":{""N"":""1749600000000""},""scheduledDepartureDate"":{""S"":""Mon, 2 Mar""},""scheduledArrivalTime"":{""S"":""09:00""},""scheduledDepTime"":{""N"":""1749593700000""}}"
929_2025-06-01_DPS_SUB,,B739,JT,Lion Airlines,'+62 21 63798000,'+62 31 2986700,"{""deviatedTime"":{""S"":""06:52""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""8m Early""},""deviationTime"":{""N"":""1748821920000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""status"":{""S"":""Arrived""}}",,,'+62 361 9351 011,"{""deviatedTime"":{""S"":""07:16""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""16m Delay""},""deviationTime"":{""N"":""1748819760000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",303,3600000,"""1h """,929,JT929DPSSUB01062025,,,0,90.00%,"{""code"":{""S"":""DPS""},""cityName"":{""S"":""Bali""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-8.74827""},""name"":{""S"":""Ngurah Rai""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""115.165""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""}}",,"{""departureTerminal"":{""S"":""D""},""checkinCounter"":{""S"":""""},""departureGate"":{""S"":""D4""},""baggage"":{""S"":""3""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Sat, 02 Jun""},""scheduledArrTime"":{""N"":""1748822400000""},""actualArrTime"":{""N"":""1748821920000""},""scheduledDepartureDate"":{""S"":""Sat, 02 Jun""},""actualDepTime"":{""N"":""1748819760000""},""scheduledDepTime"":{""N"":""1748818800000""},""scheduledDepartureTime"":{""S"":""07:00""},""scheduledArrivalTime"":{""S"":""07:00""},""estimatedArrTime"":{""N"":""1748822070000""}}"
